,id,label,review
5338,train_005339,1,"""Quần chục mỏng cứng"" "
6368,train_006369,1,"""Đánh yếu rè nhắn tin cho shop ko trả lời quá tệ"" "
590,train_000590,0,"""Bộ sưu tập 😂😂😂😂"" "
12991,train_012997,0,"""Tuyệt vời!!!"" "
11565,train_011568,0,"""Mùng đẹp "" "
2452,train_002452,1,"""giao hàng quá chậm  đóng gói không đẹp  chất lượng dịch vụ không tốt "" "
15687,train_015701,0,"""hàng đẹp giao hàng nhanh 5 sao +"" "
7781,train_007782,0,"""Đẹp giống hình ạ nhưng giao hàng không nhanh lắm ạ  "" "
3422,train_003422,0,""" Chất lượng sản phẩm tuyệt vời   Đóng gói sản phẩm rất đẹp và chắc chắn   Shop phục vụ rất tốt  "" "
7804,train_007805,0,"""Chất lượng sản phẩm tuyệt vời ông mặt trời Gói hàng max cẩn thận Mở cái gói hàg ra mất thgian quá trời Sản phâm thì ôi thôikhỏi nói rồi Max đẹpmax sangmax chảnh Tư vấn very nhiệt tìnhhỏi nhiều cái ngớ mà thái độ vẫn thân thiện chứ gặp shop khác chắc bị chửi từ lâu rồi "" "
2579,train_002579,1,"""sạc cả đêm không vào pin dc  shop nên xem lại"" "
8947,train_008949,1,"""Không giống mực"" "
4981,train_004981,0,"""Shop phục vụ tốt hướng dẫn tận tình chu đáo"" "
649,train_000649,1,"""Vỏ son bị xước nhiều"" "
11218,train_011221,0,"""Chất lượng sản phẩm tuyệt vời Đề nghị shop lần sau gói vỏ thùng vừa phải thôi sách ít mà shop cho hộp to quá lại ko có j chèn vào làm sách bị xộc xệch 1 quyển bị móp bìa"" "
6065,train_006066,0,"""Rất ưng tắm xong thấy mướt da ( lấy sữa trà xanh) đóng hàng cẩn thận  "" "
10086,train_010089,1,"""Hang nay chỉ để sưu tầm thôi Mình mua 2 máy về thì 1may dùng bình thường nhưng pin hết nhanh vừa sạc đầy bỏ ở đấy dk 3tieng là sắp nguồn còn 1cai thì đột tử kg biết lý do luôn!"" "
4221,train_004221,1,"""sản phẩm đúng như mô tả   nên gửi kèm hdsd bằng tiếng việt bạn nhé "" "
8994,train_008996,1,"""Size to hơn với số đo ghi ở thông tin"" "
644,train_000644,0,"""Xài thích lắm luôn   Sôi nhanh  chiên trứng cũng ok"" "
6074,train_006075,1,"""Giày chất lượng ổn nhưng shop lập combo cho mình mà không nhét trả lại tiền thừa khi trước đấy mình đã bảo nhét khi lập combo nhắn tin hỏi shop còn không rep  Vì vậy mình cho shop 2*"" "
14478,train_014491,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh được tặng thêm quà xinh  Chất lượng sẽ đánh giá sau khi sử dụng "" "
3987,train_003987,1,""" Đóng gói sản phẩm kém giày sử vãi rất mau dãn và mỏng "" "
583,train_000583,0,"""Hàng đẹp ủng hộ shop nhé:)"" "
1899,train_001899,1,"""Sản phẩm này không giao cho mình vẫn K trừ tiền ra mình nhắn thì shop K trả lời chỉ nhận đc tin trả lời tự động"" "
7279,train_007280,1,"""Shop làm ăn không có trách nhiệm  Chỉ nói xuông là hay"" "
1328,train_001328,0,"""gút"" "
9582,train_009584,0,"""""Sài Samsung có lợi thế:đi tới đâu củng ít bị để ý,không mang tiếng sang chảnh,khó mua đi bán lại,nên sài bền(bền sài)  và ít khi bị cướp giật vì bọn cướp giật chỉ nhòm ngó và nhận biết đc Iphone thôi,mặc dù mới mua con S7 xách tay Mĩ  vô công ty đồng nghiệp thấy người thì không quan tâm,người thì hỏi cho có(sài máy gì ngộ vậy)  vừa giận tím mặt vừa chảnh lên   mầy làm gì biết   cùi bắp,trong khi cùng một nữ đồng nghiệp trước đó mới mua cái Iphone,nhiều người nhận biết ngay(cha Iphone luôn,6 hay 6s vậy em?) và tui thầm cười trong bụng coi chừng bị cướp giật rồi khóc nhe    """" "
13702,train_013713,1,"""ko tốt bằng sản phẩm mình đã mua "" "
6838,train_006839,0,"""Đóng gói gọn gàng giao hàng cực kỳ nhanh  Chất lượng sp mình sẽ cập nhật sau khi dùng ☺️"" "
14981,train_014995,0,"""Thời gian giao hàng nhanh đóng gói sp chắc chắn  Sản phẩm dùng khá ok "" "
6777,train_006778,1,""" Thời gian giao hàng chậm Áo sz quá nhỏ ko vừa bé 5kg "" "
6590,train_006591,0,"""Giày đẹp nhưng phần gài hơi khó khăn xíunhưng cái đó không đáng kể lắmvì là da bóng cứng nên hạn chế mang đi lâu dễ bị phồng chân Còn chất lượng thì không vấn đềrẻ mà đẹp hơn mấy chỗ khác nhiều ❤"" "
13079,train_013086,0,""" Shop phục vụ rất tốt Nhưng k có hộp"" "
1477,train_001477,0,"""""ai đã xài HTC rồi thì mới có ý kiến,chỉ vì thích khoe bản thân nên ráng chọn hàng thời thượng thôi, ngay tôi cũng vậy nhưng vẫn giữ em HTC để ở nhà bền lắm vật lên vật xuống có chịu hư đâu"""" "
10887,train_010890,0,""" Chất lượng sản phẩm tuyệt vời  tất cả các sp m mua đều ok  hài lòng shop ạ"" "
33,train_000033,1,"""Shop giao hàng kh giống màu"" "
5637,train_005638,0,""" Chất lượng sản phẩm tuyệt vời  May mắn là chọn đc màu y như màu da mình ❤"" "
8386,train_008387,0,"""Đã nhận hàng và gói chắc chắn giao hàng nhanh   nhân viên giao hàng dễ thương "" "
10906,train_010909,1,"""""Đang xài redmi3 nè , nhôm nguyên khối chỉ kém là phần 3D hơi thấp"""" "
9156,train_009158,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn  Máy hơi nhỏ xíu nhưng sài rất ok  Tinh dầu thơm nghi ngút "" "
3454,train_003454,1,"""20 000 sạc ip 6s 2 lần hết dung lượng  BÓ tay "" "
12516,train_012521,0,"""Cũng dùng đc   Tuền nào của ấy"" "
612,train_000612,0,"""Ok ổn trong tầm giá  Thời gian giao hàng rất nhanh"" "
10924,train_010927,0,"""Mở hộp  ra đầu tiên là thấy thơm nè   ăn sợi chà bông mềm vừa ko quá khô nêm vừa miệng nè  nói chung là ngon  mình ăn hết lại ủng hộ shop tiếp❤"" "
2486,train_002486,1,"""Mình mua rất nhiều sách của tiki nhưng cuốn này chất lượng giấy rất kém còn nguyên vết dao cắt nham nhở "" "
14109,train_014122,0,"""Hàng đẹp  Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn"" "
5684,train_005685,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn  Còn được tặng quà  Rất hài lòng về shop  Mình sẽ tiếp tục ủng hộ    ahihi"" "
3773,train_003773,0,"""Chì mềm màu đẹp"" "
4884,train_004884,1,"""cài đặt khó khănsóng 5 cục mà rớt mạng liên tụcmỗi lần rút điện ra lại phải mất cả nửa tiếng để cài đặt và kết nốiquá tệ"" "
10735,train_010738,0,"""Mình là fan mì này :v Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt"" "
13912,train_013924,1,"""Mùi Clo quá nồng mới mua nhưng phải cho vào nhà kho "" "
8361,train_008362,0,"""Shop đóng gói cẩn thận chắc chắn sữa date mới   Tuy nhiên giao hàng hơi lâu  "" "
11134,train_011137,1,"""K chạy dc "" "
15769,train_015783,0,""" Chất lượng sản phẩm tuyệt vời❤  Phải cắt mấy chục tấm ảnh để nhét vừa cuốn album  Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh"" "
1806,train_001806,0,"""Shop hk co dat 2 mau   minh co gian shop giao 2 mau ma gui 2 cai co 1 màu a   sp thi ok"" "
1087,train_001087,1,"""Có vài vấn đề cần chia sẻ là1) Lúc đặt hàng, Tiki báo giao ngày  hôm sau ( qua lễ 10 /3) nhưng kết quả lại giao chậm mất 2 ngày  Lí do là hàng chưa về kịp, vậy mà ko báo mình qua email hay gi gì đó  Cứ báo là hàng dự kiến giao vào ngày xx, mà cuối cùng tới mấy ngày sau mới giao  2) Lúc giao hàng xong, ko ai báo là phải gọi lên Unilever cho KTV xuống lắp máy  Kết quả người nhà mình phải lụi cụi đọc tờ  Hướng Dẫ sử dụng mà tự lắp  Rất tiếc vẫn lắp nhầm đầu vào nên máy ko chạy, phải gọi lên hãng hỏi và nhờ KTV tới sửa lại  Hình đi làm cả tuần, ko có ai ở nhà hết,  kết quả kéo dài tới cần 10 ngày mới có nước uống  3) Mình ở chung cư nên  áp suất nước quá mạnh phải lắp thêm van giảm áp đầu nước cấp  Do đó trước khi các bạn nhờ KTV lắp máy nhớ báo là đang ở chung cư hay nhà riêng để họ mang theo đồ nghề đầy đủ  Lúc a KTV sửa máy cho mình ko có đem theo do đó mình phải đợi thêm 1 đợt nữa   Mua mấy cái máy moc này mua bên Điện Máy Chợ Lớn hay Nguyễn Kim ngưởi ta hỗ trợ lắp máy tại nhà luôn miễn phí  Còn tiki là trung gian nên khó lắm KH phải tự liên hệ"" "
13200,train_013208,0,"""Giòn rôm rốp sướng răng "" "
3519,train_003519,1,"""Giao sai màu đặt màu vàng giao màu xanh  Tặng CL ốp lưng thì CL chưa dùng đã xước lông mèo đầy trên mặt không tặng ốp lưng "" "
7502,train_007503,1,"""Sp giảm hàng cũ  Chỉ đi phần ngọn lông  Phần gốc còn nguyên đỏ rát 3 ngày mới hết   Chất lượng sản phẩm rất kém"" "
11250,train_011253,0,""" Chất lượng sản phẩm tuyệt vời   Đóng gói sản phẩm rất đẹp và chắc chắn   Shop phục vụ rất tốt"" "
6851,train_006852,1,"""đèn lắp vào xe mình sao yếu quá vậy shop ơi chán quá đi thôi mình trả lại vậy shop ạ"" "
13913,train_013925,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  mỗi tội đặt size hơi rộng 1 chút  Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn"" "
5582,train_005583,0,"""Giày khá giống hình còn chưa đi nên chưa bit có êm chân ktks shop "" "
12524,train_012529,0,"""Cũng đc Đóng gói sản phẩm rất đẹp và chắc chắn"" "
10318,train_010321,0,"""Rất hài lòng về sản phẩm nhận được ^^"" "
8165,train_008166,0,"""Đồ đẹp mà giá laj rẻ sẽ tiếp tục ủng hộ shop  Lần đầu mua đồ trên shoppe mà quá ưng ý"" "
3796,train_003796,1,"""mua 1 con shop chọn và giao hàng đúng còn đểu nhất"" "
2366,train_002366,0,"""Hàng tốt cho shop 5 sao  Minh uống vào ngực căng tràn sữa  Sẽ ủng hộ shop khi dùng hết"" "
5140,train_005140,0,"""Giao hàng nhạn và chuẩn màu ạ ths c nhiềuuu"" "
7628,train_007629,0,"""lần sau chắc em nên mua lùi 1 size :3"" "
2523,train_002523,0,"""Hàng đẹp giao hàng nhanh"" "
3812,train_003812,1,""" Thời gian giao hàng chậm shop giao sai size nhắn tin thắc mắc về size shop k Tl   Đặt 38 giao 35 k đi dk  😢"" "
125,train_000125,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn  Chúc shop đắt khách nha 🎉🎉🎉🎉"" "
14418,train_014431,1,"""Gói hàng Ko chắc chắc"" "
11702,train_011705,1,"""Dây thì bị sút còn kim bật ra thì chịnh ko dc "" "
10328,train_010331,0,"""Hài lòng về sản phẩm và cách phục vụ giao hàng nhanh "" "
15004,train_015018,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn chat lượng thì chưa sử dụng chưa bít như thế nào "" "
15377,train_015391,1,"""Máy mua về dùng được một ngày bị hỏng"" "
1786,train_001786,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền Nà con mình không hợp táckhông biết sau này có ổn hơn không "" "
13967,train_013980,0,""" Chất lượng sản phẩm tuyệt vời Mặc vừa in"" "
12878,train_012884,0,"""Tính ra đây là gói bột thứ 3 dùng bột bên shop chỉ có muốn dùng tiếp thôi  giảm được 10 kí luôn  yêu shop   Rất đáng tiền"" "
4701,train_004701,0,"""Cái chuối này ko tiện vì hơi dài 2 cánh ngắn cứ chọc vào mặt đuọc cái mềm mn mua nên cân nhắc loại cầm tay hoặc hươu"" "
12242,train_012246,1,"""Mạng chạy lúc đc lúc ko  "" "
4255,train_004255,0,""" Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt còn co quà tạg hơi buồn vì sp muối tắm   "" "
11471,train_011474,1,"""Chọn sz L mà shop gửi Xl "" "
14612,train_014625,0,"""Chất lượng sản phẩm tuyệt vời (๑>◡<๑)"" "
10674,train_010677,0,""" Chất lượng sản phẩm tuyệt vời  Rất ngon "" "
14176,train_014189,0,"""Quá đẹp luôn ạ"" "
14999,train_015013,0,"""  Chất lượng sản phẩm tuyệt vời chắc chắn"" "
14377,train_014390,0,"""Sẹo vs thâm bình thường che được hết  Ko nhìn thấy vết gì luôn  Sẹo vs thâm mầu đâm cũng che được rất nhiều chỉ còn thấy mờ mờ    Mình có mấy cái sẹo ở chân bị bọ chó cắn mới thành sẹo nên thâm lắm  Bôi thấy che tương đối   Rất đáng Tiên 👍👍👍 Shop phục vụ rất tốt"" "
2462,train_002462,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  Áo ấm đẹp "" "
15020,train_015034,1,"""Chuột cũ đế chuột sứt xát bẩn thỉu  Hộp thì rách bẩn  Thân chuột đầy bụi  Báo tiki đổi trả gần 1 tuần vẫn chưa thấy có nhân viên đến lấy lại hàng  Thất vọng toàn tập"" "
13640,train_013651,0,"""Em uống 3 tháng mà không liên tục gì cả rồi có lúc ăn uống thả phanh luôn ấy mà cân vẫn giữ nguyên chị ạ  Em từ 512kg xuống còn 458kg  Dạo gần đây em không uống nhưng cân nặng chỉ dao động từ 458kg đến 46kg thôi  Có cái quần trước em mặc ngồi xuống thít bụng mà giờ mặc lại đứng lên còn bị tuột"" "
7625,train_007626,0,"""Áo quá đẹp"" "
1118,train_001118,1,"""mới nhận dc hàng mà sách ở phía sau nó bị nhăn với lại nhận 1 cuốn sổ nhưng nó bị dơ nhiều quá bữa trước cux bị 1 lần rồi haizzz"" "
4303,train_004303,0,"""Mua của shop lần 2 rồi và lần nào cũng rất hài lòng  Sản phẩm đóng gói chắc chắn, kỹ lưỡng  Chất lượng sản phẩm tuyệt vời  Sẽ ủng hộ shop dài dài "" "
11796,train_011799,0,""" Chất lượng sản phẩm tuyệt vời  Chỉ ức chế với thái độ của bạn shiper ghtk thôi "" "
12735,train_012741,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền  Chủ shop bán hàng rất nhiệt tình và chu đáo  Con cảm ơn cô đã tư vấn và hướng dẫn tận tình của cô ạ  Chúc cô luôn mạnh khỏe và buôn bán đắt hàng ạ  "" "
6424,train_006425,0,"""Sản phẩm giống ảnh đẹp nhưng mới mua nên cần thời gian theo dõi thêm"" "
4354,train_004354,1,"""Cây bàn ủi có mùi hôi j đó e k biết có giặt đc ko ạ"" "
2365,train_002365,0,""" Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh  Rất đáng tiền "" "
3110,train_003110,1,"""Máy hút khoẻ nhưng ngắt liên tục inbox cho shop mà ko thấy trả lời ko hài lòng về dịch vụ"" "
10188,train_010191,0,"""Bánh ngon quá "" "
11277,train_011280,0,"""chất lượng tạm ổn so với giá tiền khá rẻ v cũng ok rồi"" "
